hero;monster;result_of_interaction;id_x;name_x;class;race;ac_x;hp_x;speed_x;align_x;source_x;str_x;dex_x;con_x;int_x;wis_x;cha_x;name_y;url;cr;type;size;ac_y;hp_y;speed_y;align_y;legendary;source_y;str_y;dex_y;con_y;int_y;wis_y;cha_y;id_y
14;18;death;14;Xiaoming;Barbarian;Elf;20;19;9;good;20;8;17;8;4;18;11;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
10;8;kill;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;adult-blue-dracolich;NULL;17;undead;Huge;19;225;fly;lawful evil;Legendary;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;8
5;20;befriend;5;Rotunda;Rogue;Human;11;19;12;evil;2;3;20;12;9;12;3;air-elemental;https://www.aidedd.org/dnd/monstres.php?vo=air-elemental;5;elemental;Large;15;90;fly;neutral;NULL;Monster Manual (SRD);14.0;20.0;14.0;6.0;10.0;6.0;20
14;17;death;14;Xiaoming;Barbarian;Elf;20;19;9;good;20;8;17;8;4;18;11;adult-red-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-red-dragon;17;dragon;Huge;19;256;fly;chaotic evil;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;17
18;15;kill;18;Eliasz;Cleric;Human;2;5;3;good;18;12;7;6;10;3;13;adult-kruthik;NULL;2;monstrosity;Medium;18;39;NULL;unaligned;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;15
9;17;death;9;Tunowy;Rogue;Elf;14;17;4;good;17;19;10;4;4;18;14;adult-red-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-red-dragon;17;dragon;Huge;19;256;fly;chaotic evil;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;17
8;15;befriend;8;Bezimienny;Bard;Gnome;17;3;4;evil;17;8;2;4;11;18;13;adult-kruthik;NULL;2;monstrosity;Medium;18;39;NULL;unaligned;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;15
4;6;kill;4;Hezmut;Wizard;Elf;19;12;19;good;2;13;17;13;4;11;2;acolyte;https://www.aidedd.org/dnd/monstres.php?vo=acolyte;1/4;humanoid (any race);Medium;10;9;NULL;any alignment;NULL;Monster Manual (SRD);10.0;10.0;10.0;10.0;14.0;11.0;6
15;20;befriend;15;Lakeysha;Sorcerer;Human;7;7;3;evil;10;2;20;20;1;1;12;air-elemental;https://www.aidedd.org/dnd/monstres.php?vo=air-elemental;5;elemental;Large;15;90;fly;neutral;NULL;Monster Manual (SRD);14.0;20.0;14.0;6.0;10.0;6.0;20
20;10;kill;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;adult-brass-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-brass-dragon;13;dragon;Huge;18;172;fly;chaotic good;Legendary;Monster Manual (SRD);23.0;10.0;21.0;14.0;13.0;17.0;10
15;4;kill;15;Lakeysha;Sorcerer;Human;7;7;3;evil;10;2;20;20;1;1;12;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
20;6;kill;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;acolyte;https://www.aidedd.org/dnd/monstres.php?vo=acolyte;1/4;humanoid (any race);Medium;10;9;NULL;any alignment;NULL;Monster Manual (SRD);10.0;10.0;10.0;10.0;14.0;11.0;6
15;8;befriend;15;Lakeysha;Sorcerer;Human;7;7;3;evil;10;2;20;20;1;1;12;adult-blue-dracolich;NULL;17;undead;Huge;19;225;fly;lawful evil;Legendary;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;8
2;8;kill;2;Jozue;Bard;Human;7;18;2;good;9;12;12;15;2;15;11;adult-blue-dracolich;NULL;17;undead;Huge;19;225;fly;lawful evil;Legendary;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;8
14;9;death;14;Xiaoming;Barbarian;Elf;20;19;9;good;20;8;17;8;4;18;11;adult-blue-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-blue-dragon;16;dragon;Huge;19;225;fly;lawful evil;Legendary;Monster Manual (SRD);25.0;10.0;23.0;16.0;15.0;19.0;9
18;5;kill;18;Eliasz;Cleric;Human;2;5;3;good;18;12;7;6;10;3;13;acererak;NULL;23;undead;Medium;21;285;NULL;neutral evil;NULL;Adventures (Tomb of Annihilation);NULL;NULL;NULL;NULL;NULL;NULL;5
2;18;kill;2;Jozue;Bard;Human;7;18;2;good;9;12;12;15;2;15;11;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
20;11;kill;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;adult-bronze-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-bronze-dragon;15;dragon;Huge;19;212;"fly; swim";lawful good;Legendary;Monster Manual (SRD);25.0;10.0;23.0;16.0;15.0;11
19;3;kill;19;Sergiej;Barbarian;Orc;2;2;8;good;14;11;12;12;7;19;3;aboleth;https://www.aidedd.org/dnd/monstres.php?vo=aboleth;10;aberration;Large;17;135;swim;lawful evil;Legendary;Monster Manual (SRD);21.0;9.0;15.0;18.0;15.0;18.0;3
5;10;kill;5;Rotunda;Rogue;Human;11;19;12;evil;2;3;20;12;9;12;3;adult-brass-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-brass-dragon;13;dragon;Huge;18;172;fly;chaotic good;Legendary;Monster Manual (SRD);23.0;10.0;21.0;14.0;13.0;17.0;10
6;19;kill;6;Jarzyna;Barbarian;Gnome;12;4;14;good;18;9;16;3;6;13;12;adult-white-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-white-dragon;13;dragon;Huge;18;200;"fly; swim";chaotic evil;Legendary;Monster Manual (SRD);22.0;10.0;22.0;8.0;12.0;19
4;10;kill;4;Hezmut;Wizard;Elf;19;12;19;good;2;13;17;13;4;11;2;adult-brass-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-brass-dragon;13;dragon;Huge;18;172;fly;chaotic good;Legendary;Monster Manual (SRD);23.0;10.0;21.0;14.0;13.0;17.0;10
4;5;kill;4;Hezmut;Wizard;Elf;19;12;19;good;2;13;17;13;4;11;2;acererak;NULL;23;undead;Medium;21;285;NULL;neutral evil;NULL;Adventures (Tomb of Annihilation);NULL;NULL;NULL;NULL;NULL;NULL;5
8;15;kill;8;Bezimienny;Bard;Gnome;17;3;4;evil;17;8;2;4;11;18;13;adult-kruthik;NULL;2;monstrosity;Medium;18;39;NULL;unaligned;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;15
20;6;kill;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;acolyte;https://www.aidedd.org/dnd/monstres.php?vo=acolyte;1/4;humanoid (any race);Medium;10;9;NULL;any alignment;NULL;Monster Manual (SRD);10.0;10.0;10.0;10.0;14.0;11.0;6
15;8;befriend;15;Lakeysha;Sorcerer;Human;7;7;3;evil;10;2;20;20;1;1;12;adult-blue-dracolich;NULL;17;undead;Huge;19;225;fly;lawful evil;Legendary;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;8
8;4;kill;8;Bezimienny;Bard;Gnome;17;3;4;evil;17;8;2;4;11;18;13;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
19;18;kill;19;Sergiej;Barbarian;Orc;2;2;8;good;14;11;12;12;7;19;3;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
10;18;death;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
17;18;death;17;Camden;Bard;Elf;9;3;9;good;4;5;9;11;3;3;16;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
8;10;kill;8;Bezimienny;Bard;Gnome;17;3;4;evil;17;8;2;4;11;18;13;adult-brass-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-brass-dragon;13;dragon;Huge;18;172;fly;chaotic good;Legendary;Monster Manual (SRD);23.0;10.0;21.0;14.0;13.0;17.0;10
20;8;kill;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;adult-blue-dracolich;NULL;17;undead;Huge;19;225;fly;lawful evil;Legendary;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;8
8;20;befriend;8;Bezimienny;Bard;Gnome;17;3;4;evil;17;8;2;4;11;18;13;air-elemental;https://www.aidedd.org/dnd/monstres.php?vo=air-elemental;5;elemental;Large;15;90;fly;neutral;NULL;Monster Manual (SRD);14.0;20.0;14.0;6.0;10.0;6.0;20
20;8;befriend;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;adult-blue-dracolich;NULL;17;undead;Huge;19;225;fly;lawful evil;Legendary;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;8
4;1;kill;4;Hezmut;Wizard;Elf;19;12;19;good;2;13;17;13;4;11;2;aarakocra;https://www.aidedd.org/dnd/monstres.php?vo=aarakocra;1/4;humanoid (aarakocra);Medium;12;13;fly;neutral good;NULL;Monster Manual (BR);10.0;14.0;10.0;11.0;12.0;11.0;1
10;14;death;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;adult-green-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-green-dragon;15;dragon;Huge;19;207;"fly; swim";lawful evil;Legendary;Monster Manual (SRD);23.0;12.0;21.0;18.0;15.0;14
16;18;kill;16;Koszmirra;Cleric;Orc;3;1;5;good;3;3;10;15;2;19;10;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
18;4;kill;18;Eliasz;Cleric;Human;2;5;3;good;18;12;7;6;10;3;13;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
14;4;death;14;Xiaoming;Barbarian;Elf;20;19;9;good;20;8;17;8;4;18;11;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
1;15;kill;1;Jerzy;Barbarian;Gnome;7;5;18;evil;9;12;7;1;7;1;6;adult-kruthik;NULL;2;monstrosity;Medium;18;39;NULL;unaligned;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;15
18;4;kill;18;Eliasz;Cleric;Human;2;5;3;good;18;12;7;6;10;3;13;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
14;16;death;14;Xiaoming;Barbarian;Elf;20;19;9;good;20;8;17;8;4;18;11;adult-oblex;NULL;5;ooze;Medium;14;75;NULL;lawful evil;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;16
4;17;death;4;Hezmut;Wizard;Elf;19;12;19;good;2;13;17;13;4;11;2;adult-red-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-red-dragon;17;dragon;Huge;19;256;fly;chaotic evil;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;17
20;18;kill;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
4;11;kill;4;Hezmut;Wizard;Elf;19;12;19;good;2;13;17;13;4;11;2;adult-bronze-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-bronze-dragon;15;dragon;Huge;19;212;"fly; swim";lawful good;Legendary;Monster Manual (SRD);25.0;10.0;23.0;16.0;15.0;11
5;6;kill;5;Rotunda;Rogue;Human;11;19;12;evil;2;3;20;12;9;12;3;acolyte;https://www.aidedd.org/dnd/monstres.php?vo=acolyte;1/4;humanoid (any race);Medium;10;9;NULL;any alignment;NULL;Monster Manual (SRD);10.0;10.0;10.0;10.0;14.0;11.0;6
19;16;kill;19;Sergiej;Barbarian;Orc;2;2;8;good;14;11;12;12;7;19;3;adult-oblex;NULL;5;ooze;Medium;14;75;NULL;lawful evil;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;16
20;1;kill;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;aarakocra;https://www.aidedd.org/dnd/monstres.php?vo=aarakocra;1/4;humanoid (aarakocra);Medium;12;13;fly;neutral good;NULL;Monster Manual (BR);10.0;14.0;10.0;11.0;12.0;11.0;1
10;9;death;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;adult-blue-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-blue-dragon;16;dragon;Huge;19;225;fly;lawful evil;Legendary;Monster Manual (SRD);25.0;10.0;23.0;16.0;15.0;19.0;9
8;8;befriend;8;Bezimienny;Bard;Gnome;17;3;4;evil;17;8;2;4;11;18;13;adult-blue-dracolich;NULL;17;undead;Huge;19;225;fly;lawful evil;Legendary;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;8
5;5;befriend;5;Rotunda;Rogue;Human;11;19;12;evil;2;3;20;12;9;12;3;acererak;NULL;23;undead;Medium;21;285;NULL;neutral evil;NULL;Adventures (Tomb of Annihilation);NULL;NULL;NULL;NULL;NULL;NULL;5
10;16;kill;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;adult-oblex;NULL;5;ooze;Medium;14;75;NULL;lawful evil;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;16
8;4;kill;8;Bezimienny;Bard;Gnome;17;3;4;evil;17;8;2;4;11;18;13;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
1;4;kill;1;Jerzy;Barbarian;Gnome;7;5;18;evil;9;12;7;1;7;1;6;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
8;20;kill;8;Bezimienny;Bard;Gnome;17;3;4;evil;17;8;2;4;11;18;13;air-elemental;https://www.aidedd.org/dnd/monstres.php?vo=air-elemental;5;elemental;Large;15;90;fly;neutral;NULL;Monster Manual (SRD);14.0;20.0;14.0;6.0;10.0;6.0;20
8;4;befriend;8;Bezimienny;Bard;Gnome;17;3;4;evil;17;8;2;4;11;18;13;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
2;16;kill;2;Jozue;Bard;Human;7;18;2;good;9;12;12;15;2;15;11;adult-oblex;NULL;5;ooze;Medium;14;75;NULL;lawful evil;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;16
11;18;kill;11;Linde;Wizard;Orc;5;1;19;evil;12;6;15;12;4;6;16;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
4;18;kill;4;Hezmut;Wizard;Elf;19;12;19;good;2;13;17;13;4;11;2;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
10;18;kill;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
10;18;death;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
6;5;kill;6;Jarzyna;Barbarian;Gnome;12;4;14;good;18;9;16;3;6;13;12;acererak;NULL;23;undead;Medium;21;285;NULL;neutral evil;NULL;Adventures (Tomb of Annihilation);NULL;NULL;NULL;NULL;NULL;NULL;5
10;3;kill;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;aboleth;https://www.aidedd.org/dnd/monstres.php?vo=aboleth;10;aberration;Large;17;135;swim;lawful evil;Legendary;Monster Manual (SRD);21.0;9.0;15.0;18.0;15.0;18.0;3
10;6;kill;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;acolyte;https://www.aidedd.org/dnd/monstres.php?vo=acolyte;1/4;humanoid (any race);Medium;10;9;NULL;any alignment;NULL;Monster Manual (SRD);10.0;10.0;10.0;10.0;14.0;11.0;6
6;3;kill;6;Jarzyna;Barbarian;Gnome;12;4;14;good;18;9;16;3;6;13;12;aboleth;https://www.aidedd.org/dnd/monstres.php?vo=aboleth;10;aberration;Large;17;135;swim;lawful evil;Legendary;Monster Manual (SRD);21.0;9.0;15.0;18.0;15.0;18.0;3
4;20;befriend;4;Hezmut;Wizard;Elf;19;12;19;good;2;13;17;13;4;11;2;air-elemental;https://www.aidedd.org/dnd/monstres.php?vo=air-elemental;5;elemental;Large;15;90;fly;neutral;NULL;Monster Manual (SRD);14.0;20.0;14.0;6.0;10.0;6.0;20
15;16;kill;15;Lakeysha;Sorcerer;Human;7;7;3;evil;10;2;20;20;1;1;12;adult-oblex;NULL;5;ooze;Medium;14;75;NULL;lawful evil;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;16
5;5;kill;5;Rotunda;Rogue;Human;11;19;12;evil;2;3;20;12;9;12;3;acererak;NULL;23;undead;Medium;21;285;NULL;neutral evil;NULL;Adventures (Tomb of Annihilation);NULL;NULL;NULL;NULL;NULL;NULL;5
8;8;befriend;8;Bezimienny;Bard;Gnome;17;3;4;evil;17;8;2;4;11;18;13;adult-blue-dracolich;NULL;17;undead;Huge;19;225;fly;lawful evil;Legendary;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;8
6;15;kill;6;Jarzyna;Barbarian;Gnome;12;4;14;good;18;9;16;3;6;13;12;adult-kruthik;NULL;2;monstrosity;Medium;18;39;NULL;unaligned;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;15
6;10;kill;6;Jarzyna;Barbarian;Gnome;12;4;14;good;18;9;16;3;6;13;12;adult-brass-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-brass-dragon;13;dragon;Huge;18;172;fly;chaotic good;Legendary;Monster Manual (SRD);23.0;10.0;21.0;14.0;13.0;17.0;10
9;17;death;9;Tunowy;Rogue;Elf;14;17;4;good;17;19;10;4;4;18;14;adult-red-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-red-dragon;17;dragon;Huge;19;256;fly;chaotic evil;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;17
3;15;kill;3;Balbina;Sorcerer;Human;15;14;6;good;9;5;4;8;16;17;18;adult-kruthik;NULL;2;monstrosity;Medium;18;39;NULL;unaligned;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;15
14;9;death;14;Xiaoming;Barbarian;Elf;20;19;9;good;20;8;17;8;4;18;11;adult-blue-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-blue-dragon;16;dragon;Huge;19;225;fly;lawful evil;Legendary;Monster Manual (SRD);25.0;10.0;23.0;16.0;15.0;19.0;9
14;16;death;14;Xiaoming;Barbarian;Elf;20;19;9;good;20;8;17;8;4;18;11;adult-oblex;NULL;5;ooze;Medium;14;75;NULL;lawful evil;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;16
15;15;befriend;15;Lakeysha;Sorcerer;Human;7;7;3;evil;10;2;20;20;1;1;12;adult-kruthik;NULL;2;monstrosity;Medium;18;39;NULL;unaligned;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;15
3;4;kill;3;Balbina;Sorcerer;Human;15;14;6;good;9;5;4;8;16;17;18;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
9;18;death;9;Tunowy;Rogue;Elf;14;17;4;good;17;19;10;4;4;18;14;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
20;11;kill;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;adult-bronze-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-bronze-dragon;15;dragon;Huge;19;212;"fly; swim";lawful good;Legendary;Monster Manual (SRD);25.0;10.0;23.0;16.0;15.0;11
10;4;kill;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
19;6;kill;19;Sergiej;Barbarian;Orc;2;2;8;good;14;11;12;12;7;19;3;acolyte;https://www.aidedd.org/dnd/monstres.php?vo=acolyte;1/4;humanoid (any race);Medium;10;9;NULL;any alignment;NULL;Monster Manual (SRD);10.0;10.0;10.0;10.0;14.0;11.0;6
20;16;kill;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;adult-oblex;NULL;5;ooze;Medium;14;75;NULL;lawful evil;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;16
20;11;kill;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;adult-bronze-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-bronze-dragon;15;dragon;Huge;19;212;"fly; swim";lawful good;Legendary;Monster Manual (SRD);25.0;10.0;23.0;16.0;15.0;11
18;15;kill;18;Eliasz;Cleric;Human;2;5;3;good;18;12;7;6;10;3;13;adult-kruthik;NULL;2;monstrosity;Medium;18;39;NULL;unaligned;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;15
15;4;befriend;15;Lakeysha;Sorcerer;Human;7;7;3;evil;10;2;20;20;1;1;12;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
10;18;kill;10;Helga;Rogue;Human;16;12;7;good;14;1;1;15;8;16;3;adult-silver-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-silver-dragon;16;dragon;Huge;19;243;fly;lawful good;Legendary;Monster Manual (SRD);27.0;10.0;25.0;16.0;13.0;21.0;18
1;6;kill;1;Jerzy;Barbarian;Gnome;7;5;18;evil;9;12;7;1;7;1;6;acolyte;https://www.aidedd.org/dnd/monstres.php?vo=acolyte;1/4;humanoid (any race);Medium;10;9;NULL;any alignment;NULL;Monster Manual (SRD);10.0;10.0;10.0;10.0;14.0;11.0;6
4;4;befriend;4;Hezmut;Wizard;Elf;19;12;19;good;2;13;17;13;4;11;2;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
5;15;befriend;5;Rotunda;Rogue;Human;11;19;12;evil;2;3;20;12;9;12;3;adult-kruthik;NULL;2;monstrosity;Medium;18;39;NULL;unaligned;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;15
18;5;kill;18;Eliasz;Cleric;Human;2;5;3;good;18;12;7;6;10;3;13;acererak;NULL;23;undead;Medium;21;285;NULL;neutral evil;NULL;Adventures (Tomb of Annihilation);NULL;NULL;NULL;NULL;NULL;NULL;5
3;4;kill;3;Balbina;Sorcerer;Human;15;14;6;good;9;5;4;8;16;17;18;abominable-yeti;NULL;9;monstrosity;Huge;15;137;NULL;chaotic evil;NULL;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;4
18;5;kill;18;Eliasz;Cleric;Human;2;5;3;good;18;12;7;6;10;3;13;acererak;NULL;23;undead;Medium;21;285;NULL;neutral evil;NULL;Adventures (Tomb of Annihilation);NULL;NULL;NULL;NULL;NULL;NULL;5
5;15;befriend;5;Rotunda;Rogue;Human;11;19;12;evil;2;3;20;12;9;12;3;adult-kruthik;NULL;2;monstrosity;Medium;18;39;NULL;unaligned;NULL;Mordenkainen's Tome of Foes;NULL;NULL;NULL;NULL;NULL;NULL;15
20;8;befriend;20;Conan;Rogue;Human;4;16;16;evil;15;8;20;9;9;10;4;adult-blue-dracolich;NULL;17;undead;Huge;19;225;fly;lawful evil;Legendary;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;8
11;20;kill;11;Linde;Wizard;Orc;5;1;19;evil;12;6;15;12;4;6;16;air-elemental;https://www.aidedd.org/dnd/monstres.php?vo=air-elemental;5;elemental;Large;15;90;fly;neutral;NULL;Monster Manual (SRD);14.0;20.0;14.0;6.0;10.0;6.0;20
5;20;befriend;5;Rotunda;Rogue;Human;11;19;12;evil;2;3;20;12;9;12;3;air-elemental;https://www.aidedd.org/dnd/monstres.php?vo=air-elemental;5;elemental;Large;15;90;fly;neutral;NULL;Monster Manual (SRD);14.0;20.0;14.0;6.0;10.0;6.0;20
5;1;kill;5;Rotunda;Rogue;Human;11;19;12;evil;2;3;20;12;9;12;3;aarakocra;https://www.aidedd.org/dnd/monstres.php?vo=aarakocra;1/4;humanoid (aarakocra);Medium;12;13;fly;neutral good;NULL;Monster Manual (BR);10.0;14.0;10.0;11.0;12.0;11.0;1
15;11;kill;15;Lakeysha;Sorcerer;Human;7;7;3;evil;10;2;20;20;1;1;12;adult-bronze-dragon;https://www.aidedd.org/dnd/monstres.php?vo=adult-bronze-dragon;15;dragon;Huge;19;212;"fly; swim";lawful good;Legendary;Monster Manual (SRD);25.0;10.0;23.0;16.0;15.0;11
15;8;kill;15;Lakeysha;Sorcerer;Human;7;7;3;evil;10;2;20;20;1;1;12;adult-blue-dracolich;NULL;17;undead;Huge;19;225;fly;lawful evil;Legendary;Monster Manual;NULL;NULL;NULL;NULL;NULL;NULL;8
